date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-18 22:58:07,ElGlandote_,lafm,0,0,2,"La culpa de la propagación del #COVID19 también es de la gente estúpida como esta señora. ",,,#COVID19,1240412194271121419,https://twitter.com/ElGlandote_/status/1240412194271121419
2020-03-18 22:57:26,FedeOrgam,alevcantillo,2,0,8,"Leíste debajo que la cepa de virus COVID-19 NO FUE INCLUIDA en este estudio. Entonces sirve solo para los demás virus corona, no para este? Por favor, dejemos de compartir cosas que no suman. ",,,,1240412021256044550,https://twitter.com/FedeOrgam/status/1240412021256044550
2020-03-18 22:51:43,ArielEstMas,PPNArg,1,0,2,"Como hace 2 cuatrimestre espero que @lidiaesterpere3 puedo volver a mostrarnos en DERECHO PENITENCIARIOA TRAVES DE LA TEGO, si el #COVID19 nos deja, la realidad del colectivo en el ambito de encierro. Los espero a todes!!!",,@lidiaesterpere3,#COVID19,1240410581699645440,https://twitter.com/ArielEstMas/status/1240410581699645440
2020-03-18 22:38:33,jlocatell,,0,0,0,"Se ha batido el récord de vuelo más largo del mundo debido al covid-19 ",,,,1240407271374544900,https://twitter.com/jlocatell/status/1240407271374544900
2020-03-18 22:37:27,entineduardo,martcababie,1,0,0,"SergioMassa...Porque no guardó cuarentena, habiendo estado con un infectado de covid-19 ?",,,,1240406993472536578,https://twitter.com/entineduardo/status/1240406993472536578
2020-03-18 22:36:49,VICTORINAF1,,3,4,5,"Nuestro equipo de Task Force para combatir al enemigo,el #Covid_19 en la Provincia de Buenos Aires #YoMeQuedoEnCasa",,,#Covid_19 #YoMeQuedoEnCasa,1240406832360886281,https://twitter.com/VICTORINAF1/status/1240406832360886281
2020-03-18 22:24:42,grau_esc,,0,1,1,"Quedemosnos en casa... Y vamos a darle Jaque Mate al COVID-19 https://youtu.be/IPq0RwegByg",,,,1240403786658713600,https://twitter.com/grau_esc/status/1240403786658713600
2020-03-18 22:16:54,Joaquin72135184,ActualidadRT,0,0,0,"Estamos en el siglo XXI, el mismo paño se lo pasa a varios feligreses, si alguno tiene el covid 19 el resultado es atroz",,,,1240401822290006019,https://twitter.com/Joaquin72135184/status/1240401822290006019
2020-03-18 22:02:06,AvellanedaReal,,0,1,0,"Gracias al #COVID-19, Air Tahiti Nui rompió el récord del vuelo de pasajeros sin escalas más largo (por distancia). La llegada del lunes por la mañana del TN064 estableció un nuevo récord de 9,765 millas. El 787-9 viajó de #Papeete a #CharlesdeGaulle en 16 horas. #AirTahitiNui",,,#COVID #Papeete #CharlesdeGaulle #AirTahitiNui,1240398098482040838,https://twitter.com/AvellanedaReal/status/1240398098482040838
2020-03-18 21:57:12,GenesisAngarita,,0,0,2,"Mi mamá le encontró la cura al COVID19 “échese vaporub”",,,,1240396864836550658,https://twitter.com/GenesisAngarita/status/1240396864836550658
2020-03-18 21:52:07,poderosaschicas,,0,1,5,"Para cubrir la pandemia de #COVID19 algunos medios están recurriendo al periodismo colaborativo, como @VozdeGuanacaste y @delfinocrc de Costa Rica. https://delfino.cr/2020/03/delfino-cr-y-la-voz-y-de-guanacaste-se-alian-en-cobertura-de-emergencia-por-covid-19 ¿Conocés otros medios que estén colaborando en tiempos de pandemia?",,@VozdeGuanacaste @delfinocrc,#COVID19,1240395584806289408,https://twitter.com/poderosaschicas/status/1240395584806289408
2020-03-18 21:42:20,tomasbasil3,,0,7,12,"Nos reunimos con funcionarios de la salud y la dirección de Epidemiología de San Miguel para elaborar estrategias de trabajo en el marco del #COVID19. Estamos convencidos que trabajando en equipo podemos enfrentar esta Pandemia de la mejor manera para los vecinos de San Miguel. – at Municipalidad de San Miguel",,,#COVID19,1240393123571916802,https://twitter.com/tomasbasil3/status/1240393123571916802
2020-03-18 21:32:23,ishaisoriano,,0,0,3,"La cantante más importante de España, haciendo un vivo en Instagram desde su casa, grabando un cover de ""Creep"" de Radiohead. #monicanaranjo #coronavirus #CuarentenaNacional #EnCasaPorTodos #QuedateEnCasa #YoMeQuedoEnCasa #CoronavirusEnArgentina #coronavirusEspana #COVID19 – at Juncal y Uruguay",,,#monicanaranjo #coronavirus #CuarentenaNacional #EnCasaPorTodos #QuedateEnCasa #YoMeQuedoEnCasa #CoronavirusEnArgentina #coronavirusEspana #COVID19,1240390620751056904,https://twitter.com/ishaisoriano/status/1240390620751056904
2020-03-18 21:19:51,EPAutora,,0,0,1,"""COVID-19: Un recordatorio sobre la importancia de quedarse en casa "" ",,,,1240387463761268741,https://twitter.com/EPAutora/status/1240387463761268741
2020-03-18 21:08:52,Alexc0ld,,0,0,0,"Cuarentena día 2 #covid-19 – at Barrio San Isidro",,,#covid,1240384701384269825,https://twitter.com/Alexc0ld/status/1240384701384269825
2020-03-18 21:07:25,10manosabiertas,,1,0,0,"llevaron a las autoridades públicas a promover medidas de aislamiento y cuidado en la ciudadanía .Dentro de las políticas de prevención, la reclusión en los hogares para evitar el contacto y la propagación del Covid19 es una de las más destacadas.",,,,1240384334252646400,https://twitter.com/10manosabiertas/status/1240384334252646400
2020-03-18 21:05:32,AsambleaPetshop,,0,0,1,"No los abandones, no tengas miedo, no están enfermos y no contagian #covid_19 • #mequedoencasa #quedateencasa #nosonvacaciones • Seamos mas humanos, seamos mas animales. • #NoCompresADOPTA ••• ⒸⓄⓃⓈⓊⓁⓉⒶⓈ https://wa.me/5491160013894 • • #asambleapetshop #petshop – at Asamblea Pet Shop",,,#covid_19 #mequedoencasa #quedateencasa #nosonvacaciones #NoCompresADOPTA #asambleapetshop #petshop,1240383861395271685,https://twitter.com/AsambleaPetshop/status/1240383861395271685
2020-03-18 21:04:59,BasaureTano,,0,0,0,"""COVID-19: Un recordatorio sobre la importancia de quedarse en casa "" ",,,,1240383722526048256,https://twitter.com/BasaureTano/status/1240383722526048256
2020-03-18 21:00:05,July_Latorre,,0,0,2,"Acabo de ver algo en IG que me descolocó! Vídeo por IGTV titulo: “LOOKS COVID-19 FRIENDLY” estas chicas tienen idea de las pavadas que dicen y suben ? #verguenzaajena #coronavirus #COVID19argentina",,,#verguenzaajena #coronavirus #COVID19argentina,1240382491866935299,https://twitter.com/July_Latorre/status/1240382491866935299
2020-03-18 20:59:30,aleuruguaya,,0,0,0,"COVID-19: Un recordatorio sobre la importancia de quedarse en casa ",,,,1240382344919384066,https://twitter.com/aleuruguaya/status/1240382344919384066
2020-03-18 20:58:17,ElfutbolQAC,,0,19,23,"#Quilmes #Coronavirus 2 personas que viven en la zona Oeste ( una sobre la calle Irala y M Cane y la otra sobre M Garcia y Laprida ) fueron trasladadas por @SameQuilmes al Hosp Iriarte. Se realizarán los estudios ya que las dos personas manifiestan sintomas similares al #Covid19. ",,@SameQuilmes,#Quilmes #Coronavirus #Covid19,1240382038215135235,https://twitter.com/ElfutbolQAC/status/1240382038215135235
2020-03-18 20:58:13,Jesusjimenex,,0,0,0,"""COVID-19: Un recordatorio sobre la importancia de quedarse en casa "" ",,,,1240382018623549442,https://twitter.com/Jesusjimenex/status/1240382018623549442
2020-03-18 20:39:01,mcplaisant,,1,0,0,"#yomequedoencasa y vos? Tomemos conciencia... #covid_19 #mequedoencasa #virus #coronavirus #argentina #buenosaires en Flores, Distrito Federal, Argentina https://www.instagram.com/p/B944GboAogwyypErbBaTxw3QOQHBEFRI8D6yvI0/?igshid=1qlvishzl4q2m",,,#yomequedoencasa #covid_19 #mequedoencasa #virus #coronavirus #argentina #buenosaires,1240377189645811713,https://twitter.com/mcplaisant/status/1240377189645811713
2020-03-18 20:16:17,buenanueva33,buenanueva33,0,0,1,"Gracias a todxs, por preguntar, por retwitear! Aclaro algo ; tiene seguro médico básico no cubre enfermedades menos prueba de covid19. Aun no tenemos novedades. Gracias a todxs!!!!",,,,1240371469030436866,https://twitter.com/buenanueva33/status/1240371469030436866
2020-03-18 20:13:39,SanFiAr,,2,10,50,"AR1304 rumbo a Miami, vuelo especial para traer muchos compatriotas que están esperando volver a casa #Avgeek #airportlife #covid-19 – at Aeropuerto Internacional de Ezeiza - Ministro Pistarini (EZE)",,,#Avgeek #airportlife #covid,1240370804111683585,https://twitter.com/SanFiAr/status/1240370804111683585
2020-03-18 19:49:16,buenanueva33,Fedehzp,1,0,0,"Tiene el básico . Pero sólo te sirve en caso de accidentes. No cubre atención médica fuera de eso. En caso de tener qué hacerse prueba de covid19 o tratarse no está cubierta",,,,1240364670617292800,https://twitter.com/buenanueva33/status/1240364670617292800
2020-03-18 19:48:00,LEONARDODIAZ810,,1,10,11,"Espero q @alferdez @CFKArgentina @mariomeoni se den cuenta lo imprescindibles q somos @TrabajadoresAs JUGAMOS un papel importante para asegurar el abastecimiento a la población,aún exponiéndose a los riesgos del COVID 19, X ESO PEDIMOS DEFINICIÓN CN LA LICITACIÓN VIGENTE D MACRI",,@alferdez @CFKArgentina @mariomeoni @TrabajadoresAs,,1240364349019037697,https://twitter.com/LEONARDODIAZ810/status/1240364349019037697
2020-03-18 19:40:24,luisao82,,1,0,0,"18 de Marzo 2020 #Covid19 ",,,#Covid19,1240362435573420032,https://twitter.com/luisao82/status/1240362435573420032
2020-03-18 19:39:33,tonycontreras01,danielalozanocu,1,0,0,"Los pacientes con COVID-19 deben quedarse en casa e intentar separarse de otras personas y animales en el hogar. Deben usar máscara facial cuando estén en la misma habitación. La desinfección de superficies frecuentemente tocadas también es importante. Actualmente la OMS...",,,,1240362223924580353,https://twitter.com/tonycontreras01/status/1240362223924580353
2020-03-18 18:49:24,Infovenas,,0,0,0,". Nosotros seguimos asistiendo, pero por favor, lea lo siguiente: . - Si está enfermo, tiene fiebre o un caso confirmado de COVID-19, no visite ni acompañe a un paciente. . - Los pacientes deben tener al menos 16… https://www.instagram.com/p/B94rXNYFuHK/?igshid=oqe7rwgzd8fg",,,,1240349604232736769,https://twitter.com/Infovenas/status/1240349604232736769
2020-03-18 18:28:21,CRomeroOK,,0,5,8,"En el marco de las medidas de prevención y cuidado para evitar la expansión de la pandemia COVID-19 se suspenden por 60 días de los procesos electorales internos del @proargentina en todas las provincias. @PatoBullrich",,@proargentina @PatoBullrich,,1240344304385699840,https://twitter.com/CRomeroOK/status/1240344304385699840
2020-03-18 18:21:00,MeDicenAll,,0,0,3,"Los que dicen: A la final. Haigan. Fuistes. Mas sin embargo. YA PUEDEN SALIR. #Covid_19",,,#Covid_19,1240342456362774530,https://twitter.com/MeDicenAll/status/1240342456362774530
2020-03-18 18:11:22,liliana_soham,covid19_arg,0,0,0,"Argentina y Tucumán. ",,,,1240340030205419521,https://twitter.com/liliana_soham/status/1240340030205419521
2020-03-18 17:57:34,marcelobondoni,,1,0,0,"Es en línea con el Decreto 132/2020 del Gobierno de la Provincia de Buenos Aires y la Declaración en Estado de Emergencia Sanitaria del Partido de Bragado, a tenor de la enfermedad por el nuevo coronavirus (COVID-19). #CoronavirusEnArgentina",,,#CoronavirusEnArgentina,1240336557044875265,https://twitter.com/marcelobondoni/status/1240336557044875265
2020-03-18 17:53:33,PaulaPenacca,,2,16,41,"El trabajo que realiza día a día el personal de la salud para garantizar una atención de calidad ante la pandemia del Covid-19, es un ejemplo de responsabilidad, compromiso y amor hacia todos los ciudadanos y ciudadanas. Son un orgullo #CuidarteEsCuidarnos",,,#CuidarteEsCuidarnos,1240335547727568897,https://twitter.com/PaulaPenacca/status/1240335547727568897
2020-03-18 17:52:49,Silvi14del11,elnegroterrero,0,1,0,"Pero hay un Coronavirus que da enfermedad intestinal en el perro y NO es el mismo que provoca la enfermedad COVID19, así que hay que tomar con pinzas las noticias si no son de organismos oficiales",,,,1240335363371159555,https://twitter.com/Silvi14del11/status/1240335363371159555
2020-03-18 17:25:03,aperrotat,,0,0,0,"Para q no los enloquezca, @Despegar @DespegarAr retiró de su páguna la lista de países con circulación de COVID 19",,@Despegar @DespegarAr,,1240328376621117440,https://twitter.com/aperrotat/status/1240328376621117440
2020-03-18 17:20:41,licspena,,1,13,31,"En momentos de caos y paranoia social es de gran importancia respetar lo que nos pautan las autoridades sanitarias, atenerse a nuestra profesión y no hablar de más... #NutriciónDeportiva #Covid19 #ComposicionCorporal",,,#Nutrici #Covid19 #ComposicionCorporal,1240327277008883714,https://twitter.com/licspena/status/1240327277008883714
2020-03-18 17:17:37,JotaPeRosendo,Tano2412,0,1,1,"Si no lo llamaba nadie ya, el ya estaba en aislamiento antes de que exista el CoViD19",,,,1240326502794870784,https://twitter.com/JotaPeRosendo/status/1240326502794870784
2020-03-18 17:06:22,manzottipablo,,4,0,17,"Estado de catástrofe, 90 días, militares en las calles. A Piñera le vino bárbaro el #COVID19 ",,,#COVID19,1240323673367683074,https://twitter.com/manzottipablo/status/1240323673367683074
2020-03-18 17:06:10,CONDUCCIONDETV,,0,0,0," #Ctvnews: un delfín nada feliz en un canal de Venecia. La naturaleza nos estaba pidiendo paz. Gran noticia en medio de tanto caos. . . #Coronavirus #covid19 #venecia #yomequedoencasa en Conduccion de TV https://www.instagram.com/p/B94eil6A3Jg/?igshid=1o6plrfdn701n",,,#Ctvnews #Coronavirus #covid19 #venecia #yomequedoencasa,1240323624231489542,https://twitter.com/CONDUCCIONDETV/status/1240323624231489542
2020-03-18 16:54:09,claudiazarlenga,,0,0,0,"¿Tiene suficientes reactivos para hacer análisis de COVID-19 el Instituto Malbrán? ",,,,1240320598716428288,https://twitter.com/claudiazarlenga/status/1240320598716428288
2020-03-18 16:49:40,simoisis,,1,0,0,". #CoronaVirus #Covid19 #Pandemia #PandemiaCoronaVirus #SaludPública #Salud #Argentina #Prevención en Capital federal, Congreso https://www.instagram.com/p/B94dzELAxvi/?igshid=113oljdf7jpl9",,,#CoronaVirus #Covid19 #Pandemia #PandemiaCoronaVirus #SaludP #Salud #Argentina #Prevenci,1240319470343794694,https://twitter.com/simoisis/status/1240319470343794694
2020-03-18 16:41:14,ArieloG,,0,0,1,"Bueno... para pasar lo que queda del aislamiento todos los días voy a preparar un coctail clásico diferente. Y me lo voy a beber a su salud. Covid19, cirrosis que más da...",,,,1240317347715518464,https://twitter.com/ArieloG/status/1240317347715518464
2020-03-18 16:34:08,RomiDefe,,0,1,24,"En estos tiempos de COVID-19 les dejo un imagen de la ""CHITI"" ",,,,1240315562133250048,https://twitter.com/RomiDefe/status/1240315562133250048
2020-03-18 16:32:55,Aleduca,mis2centavos,0,0,2,"Ahora lo están desarrollando en conjunto con China , es un antiviral que se usa en casos de HIV, Hepatitis B y C , Influenza y también para el COVID-19 No es una vacuna ni la cura mágica, es sólo un medicamento que refuerza las defensas y lo están usando en todo el mundo ",,,,1240315253587611649,https://twitter.com/Aleduca/status/1240315253587611649
2020-03-18 16:25:20,EIPYC,Paulina_ReyesZ,0,0,1,"Bosque Mágico Coca Cola en #Mexico; también cerró sus puertas debido al Covid-19. | #Alerta: + de 8.000 muertos en todo el Mundo.",,,#Mexico #Alerta,1240313347616145418,https://twitter.com/EIPYC/status/1240313347616145418
2020-03-18 16:24:26,Sditomaso,,0,1,0," *Servicio Especial* @basubte Desde mañana 19/3 hasta 31/3, inclusives, estas son las estaciones abiertas por Línea por el protocolo de prevención del Coronavirus (COVID-19) Importante: la nueva manera de viajar es sentados ",,@basubte,,1240313119706173443,https://twitter.com/Sditomaso/status/1240313119706173443
2020-03-18 16:22:35,nicomaiz,,0,0,0,"Alli esta @co_track trabajando para disminuir contagio #Covid_19 via @Infotechnology #Coronavirus: una app argentina para reducir el contagio",,@co_track @Infotechnology,#Covid_19 #Coronavirus,1240312653207293953,https://twitter.com/nicomaiz/status/1240312653207293953
2020-03-18 16:12:35,GonstMendoza,GonstMendoza,0,0,1,"Y sé que es medio contradictorio todo... Lo que quiero decir es que si en el producto en lugar de estar escrito ""Coronavirus"" estuviera ""Covid-19"" ahí si sería raro... Pero bueno ""Coronavirus"" es algo bastante viejo ya, por lo que leí. La mina flasheó cualquiera.",,,,1240310136654245888,https://twitter.com/GonstMendoza/status/1240310136654245888
2020-03-18 16:07:00,Karrerovich,zekezekeze,0,0,1,"¡CUÁNTA CANTIDAD DE PELOTUDOS DIFUNDIENDO FAKENEWS. MUESTRAN QUE LO VOTARON Y LO VOLVERÍAN A VOTAR. COVID-19 LOS DIEZMARÁ.",,,,1240308731600044032,https://twitter.com/Karrerovich/status/1240308731600044032
2020-03-18 16:05:23,luisao82,,0,0,0,"Estacionamiento libre, colectivos vacíos. El centro lleno de autos. Háblame de cuarentena... #QuedateEnCasa #COVID19",,,#QuedateEnCasa #COVID19,1240308325788639232,https://twitter.com/luisao82/status/1240308325788639232
2020-03-18 16:05:18,GonstMendoza,SzulexYT,1,0,0,"El Virus supuestamente se descubrió en 2019. Por eso se llama Covid-19",,,,1240308303458185223,https://twitter.com/GonstMendoza/status/1240308303458185223
2020-03-18 16:01:52,sebastianfest,,0,4,9,"Notable texto de @miotei en @elconfidencial. Ante el #coronavirus hay que actuar como en una guerra. Los fabricantes de autos produciendo respiradores. Y el futuro en casa y en los cafés de París. #COVID19 @ieGPAffairs",,@miotei @elconfidencial @ieGPAffairs,#coronavirus #COVID19,1240307442682126337,https://twitter.com/sebastianfest/status/1240307442682126337
2020-03-18 15:53:20,OESTECIPDO,,0,0,0,"El COVID 19 nos afecta a todos. . . Mas allá de la cuarentena la cual todos tenemos que guardar, los panaderos bajo estricta medidas higienicas, preventivas seguimos trabajando y necesitamos que el único momento… https://www.instagram.com/p/B94XaApAcEI/?igshid=11l1o5fsrh0g2",,,,1240305294179254272,https://twitter.com/OESTECIPDO/status/1240305294179254272
2020-03-18 15:52:21,sebastianfest,,2,2,3,"Lo de la distancia social no parece aplicar al presidente y al jefe de Gobierno de la ciudad... #CoronavirusArgentina #coronavirus #COVID19 ",,,#CoronavirusArgentina #coronavirus #COVID19,1240305046660820993,https://twitter.com/sebastianfest/status/1240305046660820993
2020-03-18 15:50:37,dianadeglauy,,2,0,1,"Celebro estos gestos, celebro el trabajo en conjunto, en equipo. Reunión entre Alberto Fernández y Horacio Rodríguez Larreta para evaluar las medidas tomadas por el Covid 19. #coronavirus #CoronavirusArgentina",,,#coronavirus #CoronavirusArgentina,1240304610889342976,https://twitter.com/dianadeglauy/status/1240304610889342976
2020-03-18 15:50:22,laurarovelli,,0,0,0,"[Facultad de Humanidades UNLP] Resolución de la Facultad frente a la situación de emergencia sanitaria (COVID-19) 18/3/2020 http://www.fahce.unlp.edu.ar/institucional/noticias/resolucion-de-la-facultad-frente-a-la-situacion-de-emergencia-sanitaria-covid-19-18-3-2020",,,,1240304546146127872,https://twitter.com/laurarovelli/status/1240304546146127872
2020-03-18 15:43:55,quemeroscar,,0,1,2,"Gente no es tan difícil , tomemos conciencia , respeto , solidaridad y responsabilidad !!! #salud #todospodemos #argentina #covid_19 en Villa Devoto, Buenos Aires, Argentina https://www.instagram.com/p/B94WVGVgwxW/?igshid=1i6aogkghdvy3",,,#salud #todospodemos #argentina #covid_19,1240302925731246081,https://twitter.com/quemeroscar/status/1240302925731246081
2020-03-18 15:39:05,UlisesPuiggros,,1,0,3,"Quien lo va a contagiar a LAzaro Baez con #covid19 en la cárcel? Aprovechan todo ",,,#covid19,1240301707025940486,https://twitter.com/UlisesPuiggros/status/1240301707025940486
2020-03-18 15:31:35,PrensaSdoraBlas,,0,2,2,"Preguntas y respuestas sobre la enfermedad por coronavirus COVID-19. Qué es; Cómo se propaga;Síntomas; Prevención, Cómo ponerse, quitarse y desechar un barbijo, y cuándo usarlo. Seamos Conscientes cuidémonos para cuidar a todas las personas. @SenadoraBlas",,@SenadoraBlas,,1240299819656241154,https://twitter.com/PrensaSdoraBlas/status/1240299819656241154
2020-03-18 15:26:04,GuadaSena,,0,0,0,"En la @LaOral630 hablamos con el campeón olímpico @SantiagoLangeOk #Tokio2020 #JJOO #Covid_19 ",,@LaOral630 @SantiagoLangeOk,#Tokio2020 #JJOO #Covid_19,1240298430171426816,https://twitter.com/GuadaSena/status/1240298430171426816
2020-03-18 15:16:21,OIM_Argentina,,0,4,8," Atención Durante las próximas semanas, y atendiendo a las recomendaciones en materia de salud, OIM Argentina estará brindando atención no presencial, vía correo electrónico, en iombuenosaires@iom.int #COVID19 #COVID",,,#COVID19 #COVID,1240295986989318145,https://twitter.com/OIM_Argentina/status/1240295986989318145
2020-03-18 15:15:34,wgueler,npersa09,2,0,1,"En serio me decís ignorante? Es un análisis PCR ""común"", se hacen en muchos laboratorios privados desde principios de los 90! (No te dice q es covid-19 sino q es ""algún covid"") Obviamente no lo podes hacer en el baño de tu casa como un ""simple análisis de sangre"".",,,,1240295788519063554,https://twitter.com/wgueler/status/1240295788519063554
2020-03-18 15:04:51,diegot_rror,,1,2,13,"El sueño de la razón produce coronavirus Diego Trerotola, 2020 Foto de postal de Museo del Prado del grabado de Francisco de Goya, quien dibujó el murciélago que produjo el COVID-19 como el terror máximo de la imaginación. #Coronavirus #Goya #MuseoDelPrado",,,#Coronavirus #Goya #MuseoDelPrado,1240293091346731010,https://twitter.com/diegot_rror/status/1240293091346731010
2020-03-18 14:52:30,Aleduca,,0,0,1,"El Interferón cubano utilizado contra el COVID-19 ",,,,1240289985795723264,https://twitter.com/Aleduca/status/1240289985795723264
2020-03-18 14:49:39,PGoodliffe,FernandoAyalaj,0,0,1,"Noooo udo, no es por ellos !!! Es por la pandemia de Covid-19 !!!!",,,,1240289268561575936,https://twitter.com/PGoodliffe/status/1240289268561575936
2020-03-18 14:46:16,agendaccc,,0,0,1,"El Centro Cultural de la Cooperación acompaña las medidas del gobierno nacional para contribuir en la prevención y la contención del coronavirus (Covid-19). Por estas razones se han suspendido las actividades… https://www.instagram.com/p/B94PurTA59F/?igshid=xp6ac0g7lops",,,,1240288416312549382,https://twitter.com/agendaccc/status/1240288416312549382
2020-03-18 14:43:54,LuxAeternaak47,Reno7x7,1,0,0,"Vos no me preocupas para nada y agradecé que tenemos Ministerio de Salud si estuviera el q vos votaste además de COVID-19 y dengue tendríamos lepra tifus malaria y peste negra.",,,,1240287821241483268,https://twitter.com/LuxAeternaak47/status/1240287821241483268
2020-03-18 14:38:08,fortalezagrana,,0,3,11," Por la #CuarentenaNacional a causa del #Coronavirus #COVID19, las inscripciones para el Profesorado de Educación Física de #Lanús se realizan de manera digital a través del mail terciario@clublanus.com y las clases se dictan vía plataforma blended con cada docente.",,,#CuarentenaNacional #Coronavirus #COVID19 #Lan,1240286368116465666,https://twitter.com/fortalezagrana/status/1240286368116465666
2020-03-18 14:34:16,Gundisalv,,1,0,2,"Bueno 25.700.000 de pesos. Porque es solo para los diputados. Pero igual mejor dale esa plata los labs que pueden analizar covid19 o a los chicos de @casprbio",,@casprbio,,1240285396405227520,https://twitter.com/Gundisalv/status/1240285396405227520
2020-03-18 14:15:11,rodelapu,,0,0,0,"Hacelo por vos... hacelo por TODOS. Si no nos movemos el virus tampoco... #QuedateEnCasa #CuarentenaCoronavirus #CuarentenaCOVID19 #Covid19 #Covid19Argentina #CoronavirusEnArgentina en… https://www.instagram.com/p/B94L73ClWPvDYXFqVNc9QNhHtzff82kgLVABAw0/?igshid=1m6uz6w9o7l5c",,,#QuedateEnCasa #CuarentenaCoronavirus #CuarentenaCOVID19 #Covid19 #Covid19Argentina #CoronavirusEnArgentina,1240280593319034881,https://twitter.com/rodelapu/status/1240280593319034881
2020-03-18 14:08:07,fabianatunez,,0,1,1,"importante #COVID–19 en América Latina y el Caribe: cómo incorporar a las mujeres y la igualdad de género en la gestión de la respuesta a la crisis @ONUMujeres https://shar.es/aHpcvs vía @ONUMujeres",,@ONUMujeres @ONUMujeres,#COVID,1240278816892891137,https://twitter.com/fabianatunez/status/1240278816892891137
2020-03-18 14:06:55,Marce_garciacai,,1,3,1,"Hagamos nuestra propia estadistica. Encuesta: ¿Conoces a alguien con covid 19?",,,,1240278513019686914,https://twitter.com/Marce_garciacai/status/1240278513019686914
2020-03-18 13:42:21,Alegutierrez79,COVID19_ES,0,0,0,"Holanda",,,,1240272332561829890,https://twitter.com/Alegutierrez79/status/1240272332561829890
2020-03-18 13:41:26,GiuuliEsposito,,1,0,0,"Amigos de @sexypipolradio ojo con ciertas noticias de ciertos medios que comparten cada día, demasiada fake news respecto a Covid-19. Es buen momento para llamar a alguien que se dedique al periodismo cientifico!",,@sexypipolradio,,1240272102281936897,https://twitter.com/GiuuliEsposito/status/1240272102281936897
2020-03-18 13:38:19,mbazzetta,,0,2,7,"¡Festejando mi #cumpleanosencuarentena numero 33! Gracias #Covid19 #YoMeQuedoEnCasa",,,#cumpleanosencuarentena #Covid19 #YoMeQuedoEnCasa,1240271317875732482,https://twitter.com/mbazzetta/status/1240271317875732482
2020-03-18 13:36:31,liliana_soham,segregustavo,0,0,0,"Es una actitud característica de enfermos de Sida, espero que los de #CoVid19 no desarrollen el mismo síntoma psicológico.",,,#CoVid19,1240270863481606144,https://twitter.com/liliana_soham/status/1240270863481606144
2020-03-18 13:21:14,maria_ines,GiacoDiego,0,0,0,"Coincido. Están haciendo lo que no podían justificar sin COVID19",,,,1240267017682399244,https://twitter.com/maria_ines/status/1240267017682399244
2020-03-18 13:17:59,Noor_J_Abraham,,0,1,5,"Qué paradoja que en tiempos de #individualismo la solución a la gravedad de la #pandemia por #COVID19 solo pueda encontrarse de manera #colectiva . #Sociedad #Reaprender",,,#individualismo #pandemia #COVID19 #colectiva #Sociedad #Reaprender,1240266198375374850,https://twitter.com/Noor_J_Abraham/status/1240266198375374850
2020-03-18 13:17:33,MarceloACorti,,0,4,5,"CONFIRMADO! Los perros no contagian el COVID-19 (Coronavirus)!! LOS PELOTUDOS SI! Cuídense!!",,,,1240266088924971011,https://twitter.com/MarceloACorti/status/1240266088924971011
2020-03-18 13:17:09,pdebernardis,,0,0,2,"Ojalá los mercados NO se recuperen. Ojalá los mercados EVOLUCIONEN #COVID19",,,#COVID19,1240265988765093890,https://twitter.com/pdebernardis/status/1240265988765093890
2020-03-18 13:17:02,RobledoLoza,,0,0,1,"Hay que perseguir a cada diputado nacional para ver qué hacen con las 100 luquitas que le dieron a cada a uno para combatir el covid19. #CoronavirusEnArgentina",,,#CoronavirusEnArgentina,1240265961363705863,https://twitter.com/RobledoLoza/status/1240265961363705863
2020-03-18 13:14:20,incucaioficial,,1,8,5,"Es tiempo de extremar las precauciones para evitar la circulación del nuevo coronavirus Covid-19. Si tenés dudas no hace falta que te acerques al Incucai. ",,,,1240265282343575553,https://twitter.com/incucaioficial/status/1240265282343575553
2020-03-18 13:06:39,lisickilitvin,,0,2,3,"#COVID19 MEDIDAS PARA PALIAR EL IMPACTO ECONÓMICO Línea de crédito obligatoria a implementar por el BCRA, mediante una norma regulatoria del sistema bancario, por $320.000 M que permitirá proveer capital de trabajo a las empresas a tasas preferenciales por un plazo de 180 días",,,#COVID19,1240263345468583937,https://twitter.com/lisickilitvin/status/1240263345468583937
2020-03-18 13:05:48,lisickilitvin,,6,2,5,"#COVID19 MEDIDAS PARA PALIAR EL IMPACTO ECONÓMICO Anuncios de medias para el financiamiento para garantizar la producción por parte de los Ministros de Economía, @Martin_M_Guzman, y Producción, @KulfasM (Abrimos Hilo)",,@Martin_M_Guzman @KulfasM,#COVID19,1240263133282947073,https://twitter.com/lisickilitvin/status/1240263133282947073
2020-03-18 13:02:17,rjher,,0,0,0,"Estamos claro que nuestro gran problema es al clase política no? Le van a regalar a cada vago legislador 100.000 $para que??? Sin dudas el covid19 es lo de menos! ",,,,1240262248695844865,https://twitter.com/rjher/status/1240262248695844865
2020-03-18 12:59:53,sebastianfest,,0,0,0,"Política y #futbol en tiempos de #coronavirus #COVID19: postergar la #Euro2020 y la #CopaAmerica2020 fue también un alivio para la #FIFA. Mi historia en @infobae",,@infobae,#futbol #coronavirus #COVID19 #Euro2020 #CopaAmerica2020 #FIFA,1240261645055791104,https://twitter.com/sebastianfest/status/1240261645055791104
